468	-13 0	-1643.83	-642.124	2020.01	105.658	14.6875
469	-13 2	-2737.93	-393.892	4192.21	105.658	21.3553
470	-13 0	-10773.4	-1872.28	11692.4	105.658	14.9778
471	-13 2	-795.068	-194.768	1222.2	105.658	20.0022
472	-13 0	-9980.3	-1373.72	11337.1	105.658	15.2078
473	13 10	-2345.98	-49.6101	3141.04	105.658	17.617
474	13 10	-3806.3	-452.379	5106.96	105.658	17.6712
475	-13 0	-12445.8	-2500.89	14844.3	105.658	14.4424
476	-13 1	-1037.21	-346.975	700.693	105.658	10.6473
477	13 10	-422.943	119.446	555.44	105.658	17.3389
478	13 0	-6392.92	-1036.82	7884.35	105.658	14.1278
479	-13 0	-12149.7	-2575.96	15162.2	105.658	14.6443
480	13 10	-7128.09	-1255.32	9202.56	105.658	16.5542
481	-13 0	-6191.26	-1234.07	7565.15	105.658	13.5332
482	13 0	-3153.54	-502.198	3919.07	105.658	13.8124
483	-13 2	218.209	-353.766	654.617	105.658	19.6341
484	-13 9	6117.68	587.228	2645.01	105.658	7.20003
485	13 9	10087.9	-169.093	4454.07	105.658	6.35222
486	13 1	8210.24	-305.051	4233.87	105.658	6.76297
487	13 9	789.935	29.0103	339.824	105.658	6.52624
488	-13 10	294.852	-1287.34	1640.72	105.658	18.5426
489	13 3	-854.675	-403.62	3381.1	105.658	22.8506
490	13 3	-547.961	-395.173	2480.02	105.658	22.8573
491	13 2	2185.11	-2844.4	4274.33	105.658	22.9269
492	13 2	673.516	-881.135	1333.34	105.658	21.256
493	-13 10	934.404	-1136.62	1396.7	105.658	19.6232
494	-13 10	4155.6	-4557.08	5802.06	105.658	20.5969
495	13 2	-3634.33	1158.98	6099.56	105.658	20.5743
496	13 2	-2440.13	648.368	4471.97	105.658	19.4465
497	13 2	-1191.51	92.255	2404.85	105.658	19.0048
498	13 10	-955.79	1562.7	2380.26	105.658	16.8797
499	-13 2	-110.411	155.701	355.675	105.658	18.2367
