3906.7	0.306288	17.2288
586.515	0.337113	17.624
4539.82	0.185259	22.1162
6975.89	0.266484	17.6581
1011.18	0.259482	16.8223
3137.2	0.251338	17.2616
20639.1	0.285132	17.8539
6856.97	0.294989	18.4183
1381.51	0.179436	23.369
6185.38	0.235729	23.3501
8885.7	0.228967	22.8427
7440.86	0.243371	24.7105
42757.4	0.251687	23.3253
1853.99	0.288732	17.3727
27206.9	0.258896	23.1204
7991.27	0.240705	19.1506
1049.19	0.242215	24.3046
2421.8	0.285126	17.5115
11727.5	0.26032	17.9812
17844	0.239533	22.8454
1850.14	0.356698	17.9812
14405.1	0.235117	23.4706
7541.95	0.268058	17.4404
572.74	0.299711	16.7407
5206.99	0.225847	24.9374
8493.58	0.274795	19.6328
5257.08	0.239671	16.4434
10864	0.277044	24.1403
57707.3	0.251574	23.3083
12052.2	0.225232	17.8231
13451.9	0.230651	23.6965
2918.67	0.298509	16.767
5413.61	0.264245	20.2288
11410.2	0.276989	22.5528
11324.9	0.242529	17.3802
1458.05	0.321405	17.7308
2582.18	0.301349	20.0323
82925.6	0.2539	22.74
1273.33	0.249198	22.8828
7341.95	0.308809	19.9324
4270.23	0.244713	22.9954
83339.9	0.261759	24.7534
3918.39	0.190441	19.3116
4858.91	0.196539	22.3253
7224.17	0.249906	22.823
4156.5	0.224007	22.3856
4942.56	0.241581	22.9557
1243.42	0.233162	16.9963
13096.1	0.264923	17.1918
1628.48	0.303	19.4101
10030.9	0.237725	24.4612
6516.21	0.241955	23.4353
10014.7	0.280409	18.756
1273.68	0.228039	22.4382
1562.64	0.344951	17.6618
3276.76	0.232818	20.2368
68651.5	0.258034	20.314
15648.5	0.264063	22.4441
17397.1	0.271139	18.1772
1950.32	0.240241	17.2828
550.285	0.4245	17.0433
10949	0.221749	17.1248
13617.7	0.267956	17.74
507.897	0.33146	17.8565
772.152	0.480328	18.7063
1317.08	0.355496	18.1482
10953	0.23959	22.9944
8404.2	0.268213	16.8671
8099.2	0.231872	22.9373
5795.88	0.240179	23.1838
3872.86	0.226939	23.1898
2585.22	0.239213	23.0257
1397.49	0.206336	23.4186
1412.28	0.100441	23.0147
5281.65	0.256101	23.307
13511.4	0.25073	22.456
7005.12	0.264369	22.9247
40644.4	0.261913	23.3195
6121.7	0.268981	23.096
9669.03	0.311457	16.8831
10036.3	0.263402	22.8164
7113.91	0.215685	23.3522
5813.27	0.276251	19.5469
3774.61	0.29539	20.739
8763.64	0.268885	19.7817
1295.46	0.261982	17.4689
3000.02	0.341114	17.1865
11457.2	0.206851	21.9102
24103.3	0.251703	24.5734
11641.1	0.239298	23.6875
15678.7	0.260434	23.4672
21601.3	0.258511	24.3333
2560.62	0.244826	23.8687
18468	0.264676	19.0308
1648.07	0.251409	22.7108
9221.89	0.273174	23.4459
19314.6	0.258187	23.7663
40235.8	0.257654	23.8213
5205.64	0.324685	18.7515
494.429	0.482961	18.0645
789.122	0.621525	20.2327
7678.59	0.252001	22.2767
9896.17	0.261839	23.0754
32991.1	0.248754	20.9466
2770.92	0.256681	22.5918
7670.72	0.252115	18.6748
32154.3	0.255425	22.6605
14932.2	0.264529	22.9322
33767.2	0.257993	24.0638
1589.66	0.427168	18.9158
3759.9	0.333794	16.6466
5608.15	0.285912	21.4764
86732.7	0.253408	22.0733
9684.35	0.266518	23.4903
36987.2	0.254339	22.722
436.124	0.394288	17.5004
26947.4	0.25332	23.6721
8102.08	0.250337	23.1487
17693.1	0.256565	23.997
21527.9	0.233661	23.1355
9013.58	0.260441	17.8043
61323.8	0.255615	23.2518
27793.1	0.253914	22.5799
1584.93	0.314024	17.6967
11884.4	0.570164	19.2702
6854.38	0.653648	17.7615
6562.47	0.523308	19.4375
8968.18	0.603876	20.0469
3670.99	0.581637	19.8732
7877.27	0.520991	19.3012
10435.5	0.541941	20.106
2878.67	0.247785	22.3962
685.204	0.296549	17.5234
278.195	0.486649	18.325
2026.09	0.340397	16.6775
12337.4	0.405313	19.5292
1517.41	0.564927	19.3499
1480.32	0.773521	14.6355
2732.06	0.480255	18.6651
10006.1	0.540649	18.8753
4006.46	0.559965	16.2533
2035.35	0.450901	18.9976
549.38	0.354805	16.7516
5503.26	0.450773	19.2056
764.847	0.26839	17.7661
9241.14	0.40952	17.9296
934.06	0.431137	18.2288
10975.6	0.716866	15.3637
2684.42	0.718955	14.6875
5023.66	0.583585	21.3553
16009.2	0.751956	14.9778
1474.79	0.593965	20.0022
15166.9	0.726521	15.2078
3922.17	0.642094	17.617
6386.3	0.644043	17.6712
19532.5	0.707512	14.4424
1303.2	1.00312	10.6473
716.118	0.68309	17.3389
10203.9	0.687738	14.1278
19599.9	0.686313	14.6443
11708.3	0.666505	16.5542
9853.79	0.69549	13.5332
5056.41	0.683971	13.8124
782.594	0.579984	19.6341
6691.64	1.16443	7.20003
11029.2	1.15508	6.35222
9243.26	1.095	6.76297
866.881	1.16798	6.52624
2108.86	0.679302	18.5426
3512.32	0.274206	22.8506
2572.56	0.26904	22.8573
5580.89	0.698378	22.9269
1737.52	0.696051	21.256
2031.49	0.812721	19.6232
8468.24	0.815979	20.5969
7194.96	0.559058	20.5743
5136.56	0.514345	19.4465
2687.5	0.462753	19.0048
3005.39	0.656723	16.8797
417.255	0.550207	18.2367
417.255	0.550207	18.2367
